item_id,scenario_id,model,strategy,tier,auto_verdict,q1_overall,q2_predicate,q2_agreement,notes,rater_id,answered_at
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,right_angle_marked_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,tangent_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,T_between_U_and_V,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,radius_perp_tangent,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,right_angle_marked_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,tangent_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,T_between_U_and_V,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,radius_perp_tangent,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,right_angle_marked_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,raw_code,T3,pass,yes,tangent_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-tan-M-T-UV-r4,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,T_between_U_and_V,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-tan-M-T-UV-r4,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,radius_perp_tangent,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-tan-M-T-UV-r4,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-tan-M-T-UV-r4,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-tan-M-T-UV-r4,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,right_angle_marked_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-tan-M-T-UV-r4,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,tangent_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-tan-M-T-UV-r4,openai-responses:gpt-5.1,raw_code,T3,pass,yes,T_between_U_and_V,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-tan-M-T-UV-r4,openai-responses:gpt-5.1,raw_code,T3,pass,yes,radius_perp_tangent,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-tan-M-T-UV-r4,openai-responses:gpt-5.1,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-tan-M-T-UV-r4,openai-responses:gpt-5.1,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-tan-M-T-UV-r4,openai-responses:gpt-5.1,raw_code,T3,pass,yes,right_angle_marked_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-tan-M-T-UV-r4,openai-responses:gpt-5.1,raw_code,T3,pass,yes,tangent_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,structured,T3,fail,no,T_between_U_and_V,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,structured,T3,fail,no,radius_perp_tangent,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,structured,T3,fail,no,required_entities,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,structured,T3,fail,no,required_labels,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,structured,T3,fail,no,right_angle_marked_at_T,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-haiku-4-5-20251001,structured,T3,fail,no,tangent_at_T,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,structured,T3,fail,no,T_between_U_and_V,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,structured,T3,fail,no,radius_perp_tangent,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,structured,T3,fail,no,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,structured,T3,fail,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,structured,T3,fail,no,right_angle_marked_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-tan-M-T-UV-r4__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-tan-M-T-UV-r4,anthropic:claude-sonnet-4-6,structured,T3,fail,no,tangent_at_T,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,F_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,O_midpoint_DE,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,right_angle_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-haiku-4-5-20251001,raw_code,T3,pass,yes,right_angle_marked_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,F_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,O_midpoint_DE,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,right_angle_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-thales-DEF-O-6-8,anthropic:claude-opus-4-7,raw_code,T3,pass,yes,right_angle_marked_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-flash,raw_code,T3,pass,yes,F_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-flash,raw_code,T3,pass,yes,O_midpoint_DE,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-flash,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-flash,raw_code,T3,pass,yes,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-flash,raw_code,T3,pass,yes,right_angle_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-flash,raw_code,T3,pass,yes,right_angle_marked_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,F_on_circle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,O_midpoint_DE,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,right_angle_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-thales-DEF-O-6-8,google-gla:gemini-2.5-pro,raw_code,T3,pass,yes,right_angle_marked_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-thales-DEF-O-6-8,openai-responses:gpt-5.1,raw_code,T3,fail,no,F_on_circle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-thales-DEF-O-6-8,openai-responses:gpt-5.1,raw_code,T3,fail,no,O_midpoint_DE,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-thales-DEF-O-6-8,openai-responses:gpt-5.1,raw_code,T3,fail,no,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-thales-DEF-O-6-8,openai-responses:gpt-5.1,raw_code,T3,fail,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-thales-DEF-O-6-8,openai-responses:gpt-5.1,raw_code,T3,fail,no,right_angle_at_F,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-thales-DEF-O-6-8__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-thales-DEF-O-6-8,openai-responses:gpt-5.1,raw_code,T3,fail,no,right_angle_marked_at_F,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-haiku-4-5-20251001,raw_code,T3,fail,partial,G_on_first_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-haiku-4-5-20251001,raw_code,T3,fail,partial,H_on_second_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-haiku-4-5-20251001,raw_code,T3,fail,partial,corresponding_angles_equal,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-haiku-4-5-20251001,raw_code,T3,fail,partial,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-haiku-4-5-20251001,raw_code,T3,fail,partial,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-opus-4-7,raw_code,T3,fail,partial,G_on_first_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-opus-4-7,raw_code,T3,fail,partial,H_on_second_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-opus-4-7,raw_code,T3,fail,partial,corresponding_angles_equal,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-opus-4-7,raw_code,T3,fail,partial,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-opus-4-7__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-opus-4-7,raw_code,T3,fail,partial,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,raw_code,T3,fail,partial,G_on_first_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,raw_code,T3,fail,partial,H_on_second_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,raw_code,T3,fail,partial,corresponding_angles_equal,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,raw_code,T3,fail,partial,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,raw_code,T3,fail,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-flash,raw_code,T3,fail,partial,G_on_first_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-flash,raw_code,T3,fail,partial,H_on_second_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-flash,raw_code,T3,fail,partial,corresponding_angles_equal,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-flash,raw_code,T3,fail,partial,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-flash,raw_code,T3,fail,partial,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-pro,raw_code,T3,soft_pass,yes,G_on_first_line,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-pro,raw_code,T3,soft_pass,yes,H_on_second_line,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-pro,raw_code,T3,soft_pass,yes,corresponding_angles_equal,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-pro,raw_code,T3,soft_pass,yes,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-pro,raw_code,T3,soft_pass,yes,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-trv-WX-YZ-GH-40,openai-responses:gpt-5.1,raw_code,T3,fail,no,G_on_first_line,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-trv-WX-YZ-GH-40,openai-responses:gpt-5.1,raw_code,T3,fail,no,H_on_second_line,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-trv-WX-YZ-GH-40,openai-responses:gpt-5.1,raw_code,T3,fail,no,corresponding_angles_equal,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-trv-WX-YZ-GH-40,openai-responses:gpt-5.1,raw_code,T3,fail,no,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__raw_code__openai-responses:gpt-5.1__r1,tpl-t3-trv-WX-YZ-GH-40,openai-responses:gpt-5.1,raw_code,T3,fail,no,required_labels,,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,structured,T3,fail,partial,G_on_first_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,structured,T3,fail,partial,H_on_second_line,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,structured,T3,fail,partial,corresponding_angles_equal,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,structured,T3,fail,partial,lines_parallel,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__structured__anthropic:claude-sonnet-4-6__r1,tpl-t3-trv-WX-YZ-GH-40,anthropic:claude-sonnet-4-6,structured,T3,fail,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t3-trv-WX-YZ-GH-40__structured__google-gla:gemini-2.5-pro__r1,tpl-t3-trv-WX-YZ-GH-40,google-gla:gemini-2.5-pro,structured,T3,fail,no,G_on_first_line,,,consensus,2026-05-07T00:39:05.981Z
