id,tier,tags,prompt,required_labels,n_properties,property_types
tpl-t3-2cir-UV-XY-4-6,3,templated|circle|intersection|advanced,"Construct two circles that intersect in two points: the first centered at U with radius 4, the second centered at V with radius 6. Mark the two intersection points as X and Y. Label all four points.",U|V|X|Y,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-2cir-UV-XY-5-4,3,templated|circle|intersection|advanced,"Make a diagram of two circles that intersect in two points: the first centered at U with radius 5, the second centered at V with radius 4. Mark the two intersection points as X and Y. Label all four points.",U|V|X|Y,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-2cir-UV-XY-6-5,3,templated|circle|intersection|advanced,"Show two circles that intersect in two points: the first centered at U with radius 6, the second centered at V with radius 5. Mark the two intersection points as X and Y. Label all four points.",U|V|X|Y,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-2cir-OK-ST-5-5,3,templated|circle|intersection|advanced,"Create a diagram showing two circles that intersect in two points: the first centered at O with radius 5, the second centered at K with radius 5. Mark the two intersection points as S and T. Label all four points.",O|K|S|T,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-2cir-OK-ST-4-6,3,templated|circle|intersection|advanced,"I need a drawing of two circles that intersect in two points: the first centered at O with radius 4, the second centered at K with radius 6. Mark the two intersection points as S and T. Label all four points.",O|K|S|T,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-2cir-OK-ST-5-4,3,templated|circle|intersection|advanced,"Draw two circles that intersect in two points: the first centered at O with radius 5, the second centered at K with radius 4. Mark the two intersection points as S and T. Label all four points.",O|K|S|T,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-2cir-OK-ST-6-5,3,templated|circle|intersection|advanced,"Sketch two circles that intersect in two points: the first centered at O with radius 6, the second centered at K with radius 5. Mark the two intersection points as S and T. Label all four points.",O|K|S|T,4,point_on_circle|point_on_circle|point_on_circle|point_on_circle
tpl-t3-thales-ABC-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Draw a right triangle ABC with the right angle at C, leg AC = 3, and leg BC = 4. Then draw the circle with diameter AB, with center O at the midpoint of AB. By Thales' theorem the right-angle vertex C lies on this circle. Label all four points and mark the right angle at C.",A|B|C|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-ABC-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Sketch a right triangle ABC with the right angle at C, leg AC = 6, and leg BC = 8. Then draw the circle with diameter AB, with center O at the midpoint of AB. By Thales' theorem the right-angle vertex C lies on this circle. Label all four points and mark the right angle at C.",A|B|C|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-ABC-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Construct a right triangle ABC with the right angle at C, leg AC = 5, and leg BC = 12. Then draw the circle with diameter AB, with center O at the midpoint of AB. By Thales' theorem the right-angle vertex C lies on this circle. Label all four points and mark the right angle at C.",A|B|C|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-DEF-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Make a diagram of a right triangle DEF with the right angle at F, leg DF = 3, and leg EF = 4. Then draw the circle with diameter DE, with center O at the midpoint of DE. By Thales' theorem the right-angle vertex F lies on this circle. Label all four points and mark the right angle at F.",D|E|F|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-DEF-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Show a right triangle DEF with the right angle at F, leg DF = 6, and leg EF = 8. Then draw the circle with diameter DE, with center O at the midpoint of DE. By Thales' theorem the right-angle vertex F lies on this circle. Label all four points and mark the right angle at F.",D|E|F|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-DEF-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Create a diagram showing a right triangle DEF with the right angle at F, leg DF = 5, and leg EF = 12. Then draw the circle with diameter DE, with center O at the midpoint of DE. By Thales' theorem the right-angle vertex F lies on this circle. Label all four points and mark the right angle at F.",D|E|F|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-JKL-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"I need a drawing of a right triangle JKL with the right angle at L, leg JL = 3, and leg KL = 4. Then draw the circle with diameter JK, with center O at the midpoint of JK. By Thales' theorem the right-angle vertex L lies on this circle. Label all four points and mark the right angle at L.",J|K|L|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-JKL-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Draw a right triangle JKL with the right angle at L, leg JL = 6, and leg KL = 8. Then draw the circle with diameter JK, with center O at the midpoint of JK. By Thales' theorem the right-angle vertex L lies on this circle. Label all four points and mark the right angle at L.",J|K|L|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-JKL-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Sketch a right triangle JKL with the right angle at L, leg JL = 5, and leg KL = 12. Then draw the circle with diameter JK, with center O at the midpoint of JK. By Thales' theorem the right-angle vertex L lies on this circle. Label all four points and mark the right angle at L.",J|K|L|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-MNO-K-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Construct a right triangle MNO with the right angle at O, leg MO = 3, and leg NO = 4. Then draw the circle with diameter MN, with center K at the midpoint of MN. By Thales' theorem the right-angle vertex O lies on this circle. Label all four points and mark the right angle at O.",M|N|O|K,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-MNO-K-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Make a diagram of a right triangle MNO with the right angle at O, leg MO = 6, and leg NO = 8. Then draw the circle with diameter MN, with center K at the midpoint of MN. By Thales' theorem the right-angle vertex O lies on this circle. Label all four points and mark the right angle at O.",M|N|O|K,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-MNO-K-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Show a right triangle MNO with the right angle at O, leg MO = 5, and leg NO = 12. Then draw the circle with diameter MN, with center K at the midpoint of MN. By Thales' theorem the right-angle vertex O lies on this circle. Label all four points and mark the right angle at O.",M|N|O|K,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-PQR-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Create a diagram showing a right triangle PQR with the right angle at R, leg PR = 3, and leg QR = 4. Then draw the circle with diameter PQ, with center O at the midpoint of PQ. By Thales' theorem the right-angle vertex R lies on this circle. Label all four points and mark the right angle at R.",P|Q|R|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-PQR-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"I need a drawing of a right triangle PQR with the right angle at R, leg PR = 6, and leg QR = 8. Then draw the circle with diameter PQ, with center O at the midpoint of PQ. By Thales' theorem the right-angle vertex R lies on this circle. Label all four points and mark the right angle at R.",P|Q|R|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-PQR-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Draw a right triangle PQR with the right angle at R, leg PR = 5, and leg QR = 12. Then draw the circle with diameter PQ, with center O at the midpoint of PQ. By Thales' theorem the right-angle vertex R lies on this circle. Label all four points and mark the right angle at R.",P|Q|R|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-STU-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Sketch a right triangle STU with the right angle at U, leg SU = 3, and leg TU = 4. Then draw the circle with diameter ST, with center O at the midpoint of ST. By Thales' theorem the right-angle vertex U lies on this circle. Label all four points and mark the right angle at U.",S|T|U|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-STU-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Construct a right triangle STU with the right angle at U, leg SU = 6, and leg TU = 8. Then draw the circle with diameter ST, with center O at the midpoint of ST. By Thales' theorem the right-angle vertex U lies on this circle. Label all four points and mark the right angle at U.",S|T|U|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-STU-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Make a diagram of a right triangle STU with the right angle at U, leg SU = 5, and leg TU = 12. Then draw the circle with diameter ST, with center O at the midpoint of ST. By Thales' theorem the right-angle vertex U lies on this circle. Label all four points and mark the right angle at U.",S|T|U|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-XYZ-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Show a right triangle XYZ with the right angle at Z, leg XZ = 3, and leg YZ = 4. Then draw the circle with diameter XY, with center O at the midpoint of XY. By Thales' theorem the right-angle vertex Z lies on this circle. Label all four points and mark the right angle at Z.",X|Y|Z|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-XYZ-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Create a diagram showing a right triangle XYZ with the right angle at Z, leg XZ = 6, and leg YZ = 8. Then draw the circle with diameter XY, with center O at the midpoint of XY. By Thales' theorem the right-angle vertex Z lies on this circle. Label all four points and mark the right angle at Z.",X|Y|Z|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-XYZ-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"I need a drawing of a right triangle XYZ with the right angle at Z, leg XZ = 5, and leg YZ = 12. Then draw the circle with diameter XY, with center O at the midpoint of XY. By Thales' theorem the right-angle vertex Z lies on this circle. Label all four points and mark the right angle at Z.",X|Y|Z|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-EFG-O-3-4,3,templated|triangle|right-angle|circle|thales|advanced,"Draw a right triangle EFG with the right angle at G, leg EG = 3, and leg FG = 4. Then draw the circle with diameter EF, with center O at the midpoint of EF. By Thales' theorem the right-angle vertex G lies on this circle. Label all four points and mark the right angle at G.",E|F|G|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-EFG-O-6-8,3,templated|triangle|right-angle|circle|thales|advanced,"Sketch a right triangle EFG with the right angle at G, leg EG = 6, and leg FG = 8. Then draw the circle with diameter EF, with center O at the midpoint of EF. By Thales' theorem the right-angle vertex G lies on this circle. Label all four points and mark the right angle at G.",E|F|G|O,4,right_angle|midpoint|point_on_circle|mark_present
tpl-t3-thales-EFG-O-5-12,3,templated|triangle|right-angle|circle|thales|advanced,"Construct a right triangle EFG with the right angle at G, leg EG = 5, and leg FG = 12. Then draw the circle with diameter EF, with center O at the midpoint of EF. By Thales' theorem the right-angle vertex G lies on this circle. Label all four points and mark the right angle at G.",E|F|G|O,4,right_angle|midpoint|point_on_circle|mark_present
